prop_t_mod,replica,network,population,sigma,true_model,net_size,colab_cond,RR
0,19,Lattice,All,0.2,7,413,COLAB,0.290032154340836
0,20,Lattice,All,0.2,7,413,COLAB,0.29709141274238227
0,21,Lattice,All,0.2,7,413,COLAB,0.32887700534759357
0,22,Lattice,All,0.2,7,413,COLAB,0.3021978021978022
0,23,Lattice,All,0.2,7,413,COLAB,0.31317494600431967
0,24,Lattice,All,0.2,7,413,COLAB,0.2878228782287823
0,25,Lattice,All,0.2,7,413,COLAB,0.2835016835016835
0,26,Lattice,All,0.2,7,413,COLAB,0.25806451612903225
0,27,Lattice,All,0.2,7,413,COLAB,0.2872852233676976
0,28,Lattice,All,0.2,7,413,COLAB,0.2762962962962963
0,29,Lattice,All,0.2,7,413,COLAB,0.33690658499234305
0,30,Lattice,All,0.2,7,413,COLAB,0.25935828877005346
0,31,Lattice,All,0.2,7,413,COLAB,0.29313929313929316
0,32,Lattice,All,0.2,7,413,COLAB,0.27896995708154504
0,33,Lattice,All,0.2,7,413,COLAB,0.28440366972477066
0,34,Lattice,All,0.2,7,413,COLAB,0.28798185941043086
0,35,Lattice,All,0.2,7,413,COLAB,0.31258941344778257
0,36,Lattice,All,0.2,7,413,COLAB,0.29690869877785764
0,37,Lattice,All,0.2,7,413,COLAB,0.30712166172106825
0,38,Lattice,All,0.2,7,413,COLAB,0.2601235415236788
0,39,Lattice,All,0.2,7,413,COLAB,0.30787401574803147
0,40,Lattice,All,0.2,7,413,COLAB,0.3275862068965517
0,41,Lattice,All,0.2,7,413,COLAB,0.2563749138525155
0,42,Lattice,All,0.2,7,413,COLAB,0.31233766233766236
0,43,Lattice,All,0.2,7,413,COLAB,0.3134715025906736
0,44,Lattice,All,0.2,7,413,COLAB,0.3087693441414886
0,45,Lattice,All,0.2,7,413,COLAB,0.2887175893482831
0,46,Lattice,All,0.2,7,413,COLAB,0.31501340482573725
0,47,Lattice,All,0.2,7,413,COLAB,0.2871012482662968
0,48,Lattice,All,0.2,7,413,COLAB,0.2955665024630542
0,49,Lattice,All,0.2,7,413,COLAB,0.3008595988538682
0,50,Lattice,All,0.2,7,413,COLAB,0.3070110701107011
1,1,Lattice,All,0.2,7,413,COLAB,0.8705357142857143
1,2,Lattice,All,0.2,7,413,COLAB,0.8872950819672131
1,3,Lattice,All,0.2,7,413,COLAB,0.8783783783783784
1,4,Lattice,All,0.2,7,413,COLAB,0.8828282828282829
1,5,Lattice,All,0.2,7,413,COLAB,0.8602150537634409
1,6,Lattice,All,0.2,7,413,COLAB,0.8992628992628993
1,7,Lattice,All,0.2,7,413,COLAB,0.8797327394209354
1,8,Lattice,All,0.2,7,413,COLAB,0.8959390862944162
1,9,Lattice,All,0.2,7,413,COLAB,0.8768267223382046
1,10,Lattice,All,0.2,7,413,COLAB,0.8543046357615894
1,11,Lattice,All,0.2,7,413,COLAB,0.864476386036961
1,12,Lattice,All,0.2,7,413,COLAB,0.9064935064935065
1,13,Lattice,All,0.2,7,413,COLAB,0.8787185354691075
1,14,Lattice,All,0.2,7,413,COLAB,0.8205128205128205
1,15,Lattice,All,0.2,7,413,COLAB,0.8867102396514162
1,16,Lattice,All,0.2,7,413,COLAB,0.8867924528301887
1,17,Lattice,All,0.2,7,413,COLAB,0.8503401360544217
1,18,Lattice,All,0.2,7,413,COLAB,0.909297052154195
1,19,Lattice,All,0.2,7,413,COLAB,0.8628318584070797
1,20,Lattice,All,0.2,7,413,COLAB,0.8790496760259179
1,21,Lattice,All,0.2,7,413,COLAB,0.8568464730290456
1,22,Lattice,All,0.2,7,413,COLAB,0.8761061946902655
1,23,Lattice,All,0.2,7,413,COLAB,0.8636363636363636
1,24,Lattice,All,0.2,7,413,COLAB,0.8592132505175983
1,25,Lattice,All,0.2,7,413,COLAB,0.9134615384615384
1,26,Lattice,All,0.2,7,413,COLAB,0.8617021276595744
1,27,Lattice,All,0.2,7,413,COLAB,0.8788598574821853
1,28,Lattice,All,0.2,7,413,COLAB,0.8776978417266187
1,29,Lattice,All,0.2,7,413,COLAB,0.9007444168734491
1,30,Lattice,All,0.2,7,413,COLAB,0.8640552995391705
1,31,Lattice,All,0.2,7,413,COLAB,0.8557919621749409
1,32,Lattice,All,0.2,7,413,COLAB,0.8512396694214877
1,33,Lattice,All,0.2,7,413,COLAB,0.9030732860520094
1,34,Lattice,All,0.2,7,413,COLAB,0.8959390862944162
1,35,Lattice,All,0.2,7,413,COLAB,0.8609756097560975
1,36,Lattice,All,0.2,7,413,COLAB,0.8689320388349514
1,37,Lattice,All,0.2,7,413,COLAB,0.8688172043010752
1,38,Lattice,All,0.2,7,413,COLAB,0.8701594533029613
1,39,Lattice,All,0.2,7,413,COLAB,0.8845265588914549
1,40,Lattice,All,0.2,7,413,COLAB,0.8978723404255319
1,41,Lattice,All,0.2,7,413,COLAB,0.8571428571428571
1,42,Lattice,All,0.2,7,413,COLAB,0.8933333333333333
1,43,Lattice,All,0.2,7,413,COLAB,0.8625
1,44,Lattice,All,0.2,7,413,COLAB,0.8586723768736617
1,45,Lattice,All,0.2,7,413,COLAB,0.8957871396895787
1,46,Lattice,All,0.2,7,413,COLAB,0.8709677419354839
1,47,Lattice,All,0.2,7,413,COLAB,0.8333333333333334
1,48,Lattice,All,0.2,7,413,COLAB,0.8711018711018711
1,49,Lattice,All,0.2,7,413,COLAB,0.8771551724137931
1,50,Lattice,All,0.2,7,413,COLAB,0.849438202247191
0,1,Lattice,All,0.2,7,413,NOLAB,0.28657747086750107
0,2,Lattice,All,0.2,7,413,NOLAB,0.28126352228472523
0,3,Lattice,All,0.2,7,413,NOLAB,0.239981990094552
0,4,Lattice,All,0.2,7,413,NOLAB,0.2613981762917933
0,5,Lattice,All,0.2,7,413,NOLAB,0.2669565217391304
0,6,Lattice,All,0.2,7,413,NOLAB,0.251105216622458
0,7,Lattice,All,0.2,7,413,NOLAB,0.24872881355932203
0,8,Lattice,All,0.2,7,413,NOLAB,0.2702030667219229
0,9,Lattice,All,0.2,7,413,NOLAB,0.2577458464301751
0,10,Lattice,All,0.2,7,413,NOLAB,0.2835820895522388
0,11,Lattice,All,0.2,7,413,NOLAB,0.2539255271422162
0,12,Lattice,All,0.2,7,413,NOLAB,0.25493421052631576
0,13,Lattice,All,0.2,7,413,NOLAB,0.25022583559168926
0,14,Lattice,All,0.2,7,413,NOLAB,0.2554438860971524
0,15,Lattice,All,0.2,7,413,NOLAB,0.2668171557562077
0,16,Lattice,All,0.2,7,413,NOLAB,0.2489504617968094
0,17,Lattice,All,0.2,7,413,NOLAB,0.27981458069953646
0,18,Lattice,All,0.2,7,413,NOLAB,0.28760859625057156
0,19,Lattice,All,0.2,7,413,NOLAB,0.2501057977147694
0,20,Lattice,All,0.2,7,413,NOLAB,0.24912739965095987
0,21,Lattice,All,0.2,7,413,NOLAB,0.2797951582867784
0,22,Lattice,All,0.2,7,413,NOLAB,0.26782035434693036
0,23,Lattice,All,0.2,7,413,NOLAB,0.26017316017316017
0,24,Lattice,All,0.2,7,413,NOLAB,0.2617893345085941
0,25,Lattice,All,0.2,7,413,NOLAB,0.28046594982078854
0,26,Lattice,All,0.2,7,413,NOLAB,0.24966562639322337
0,27,Lattice,All,0.2,7,413,NOLAB,0.28017429193899784
0,28,Lattice,All,0.2,7,413,NOLAB,0.28596961572832885
0,29,Lattice,All,0.2,7,413,NOLAB,0.25739514348785875
0,30,Lattice,All,0.2,7,413,NOLAB,0.2820076563164611
0,31,Lattice,All,0.2,7,413,NOLAB,0.28831286948613005
0,32,Lattice,All,0.2,7,413,NOLAB,0.2399665551839465
0,33,Lattice,All,0.2,7,413,NOLAB,0.24978577549271636
0,34,Lattice,All,0.2,7,413,NOLAB,0.2702030667219229
0,35,Lattice,All,0.2,7,413,NOLAB,0.282233052724856
0,36,Lattice,All,0.2,7,413,NOLAB,0.27530364372469635
0,37,Lattice,All,0.2,7,413,NOLAB,0.2749125874125874
0,38,Lattice,All,0.2,7,413,NOLAB,0.2789838337182448
0,39,Lattice,All,0.2,7,413,NOLAB,0.2667238421955403
0,40,Lattice,All,0.2,7,413,NOLAB,0.2902942468159859
0,41,Lattice,All,0.2,7,413,NOLAB,0.27324312527280664
0,42,Lattice,All,0.2,7,413,NOLAB,0.24935842600513258
0,43,Lattice,All,0.2,7,413,NOLAB,0.2741792369121562
0,44,Lattice,All,0.2,7,413,NOLAB,0.2735445205479452
0,45,Lattice,All,0.2,7,413,NOLAB,0.2993744414655943
0,46,Lattice,All,0.2,7,413,NOLAB,0.24966740576496674
0,47,Lattice,All,0.2,7,413,NOLAB,0.28301075268817205
0,48,Lattice,All,0.2,7,413,NOLAB,0.23450244698205547
0,49,Lattice,All,0.2,7,413,NOLAB,0.28372497824194953
0,50,Lattice,All,0.2,7,413,NOLAB,0.265625
1,1,Lattice,All,0.2,7,413,NOLAB,0.9037593984962407
1,2,Lattice,All,0.2,7,413,NOLAB,0.9024390243902439
1,3,Lattice,All,0.2,7,413,NOLAB,0.8813291139240507
1,4,Lattice,All,0.2,7,413,NOLAB,0.8661538461538462
1,5,Lattice,All,0.2,7,413,NOLAB,0.8467261904761905
1,6,Lattice,All,0.2,7,413,NOLAB,0.8938461538461538
1,7,Lattice,All,0.2,7,413,NOLAB,0.8920118343195266
1,8,Lattice,All,0.2,7,413,NOLAB,0.875945537065053
1,9,Lattice,All,0.2,7,413,NOLAB,0.8648233486943164
1,10,Lattice,All,0.2,7,413,NOLAB,0.8587731811697575
1,11,Lattice,All,0.2,7,413,NOLAB,0.8695652173913043
1,12,Lattice,All,0.2,7,413,NOLAB,0.8956386292834891
1,13,Lattice,All,0.2,7,413,NOLAB,0.8651162790697674
1,14,Lattice,All,0.2,7,413,NOLAB,0.8509406657018813
1,15,Lattice,All,0.2,7,413,NOLAB,0.8592162554426706
1,16,Lattice,All,0.2,7,413,NOLAB,0.8669724770642202
1,17,Lattice,All,0.2,7,413,NOLAB,0.8802308802308803
1,18,Lattice,All,0.2,7,413,NOLAB,0.8747940691927513
1,19,Lattice,All,0.2,7,413,NOLAB,0.8655589123867069
1,20,Lattice,All,0.2,7,413,NOLAB,0.8586956521739131
1,21,Lattice,All,0.2,7,413,NOLAB,0.8957703927492447
1,22,Lattice,All,0.2,7,413,NOLAB,0.8787023977433004
1,23,Lattice,All,0.2,7,413,NOLAB,0.8682170542635659
1,24,Lattice,All,0.2,7,413,NOLAB,0.8821022727272727
1,25,Lattice,All,0.2,7,413,NOLAB,0.863849765258216
1,26,Lattice,All,0.2,7,413,NOLAB,0.8765432098765432
1,27,Lattice,All,0.2,7,413,NOLAB,0.8790436005625879
1,28,Lattice,All,0.2,7,413,NOLAB,0.9048316251830161
1,29,Lattice,All,0.2,7,413,NOLAB,0.8789712556732224
1,30,Lattice,All,0.2,7,413,NOLAB,0.882525697503671
1,31,Lattice,All,0.2,7,413,NOLAB,0.8898809523809523
1,32,Lattice,All,0.2,7,413,NOLAB,0.8678414096916299
1,33,Lattice,All,0.2,7,413,NOLAB,0.8611940298507462
1,34,Lattice,All,0.2,7,413,NOLAB,0.875945537065053
1,35,Lattice,All,0.2,7,413,NOLAB,0.88125
1,36,Lattice,All,0.2,7,413,NOLAB,0.8761194029850746
1,37,Lattice,All,0.2,7,413,NOLAB,0.8553846153846154
1,38,Lattice,All,0.2,7,413,NOLAB,0.8766140602582496
1,39,Lattice,All,0.2,7,413,NOLAB,0.8783151326053042
1,40,Lattice,All,0.2,7,413,NOLAB,0.8688760806916427
1,41,Lattice,All,0.2,7,413,NOLAB,0.8909657320872274
1,42,Lattice,All,0.2,7,413,NOLAB,0.8681818181818182
1,43,Lattice,All,0.2,7,413,NOLAB,0.8988941548183255
1,44,Lattice,All,0.2,7,413,NOLAB,0.8757575757575757
1,45,Lattice,All,0.2,7,413,NOLAB,0.8945686900958466
1,46,Lattice,All,0.2,7,413,NOLAB,0.9077598828696926
1,47,Lattice,All,0.2,7,413,NOLAB,0.8478915662650602
1,48,Lattice,All,0.2,7,413,NOLAB,0.8744460856720827
1,49,Lattice,All,0.2,7,413,NOLAB,0.8503401360544217
1,50,Lattice,All,0.2,7,413,NOLAB,0.8724928366762178
0,1,Lattice,All,0.2,13,484,COLAB,0.37308228730822873
0,2,Lattice,All,0.2,13,484,COLAB,0.38413361169102295
0,3,Lattice,All,0.2,13,484,COLAB,0.36433032616238725
0,4,Lattice,All,0.2,13,484,COLAB,0.36688505062537224
0,5,Lattice,All,0.2,13,484,COLAB,0.37037037037037035
0,6,Lattice,All,0.2,13,484,COLAB,0.41189111747851004
0,7,Lattice,All,0.2,13,484,COLAB,0.3926799007444169
0,8,Lattice,All,0.2,13,484,COLAB,0.35006605019815057
0,9,Lattice,All,0.2,13,484,COLAB,0.38585858585858585
0,10,Lattice,All,0.2,13,484,COLAB,0.3825281270681668
0,11,Lattice,All,0.2,13,484,COLAB,0.36134453781512604
0,12,Lattice,All,0.2,13,484,COLAB,0.3649893692416726
0,13,Lattice,All,0.2,13,484,COLAB,0.3754601226993865
0,14,Lattice,All,0.2,13,484,COLAB,0.380564263322884
0,15,Lattice,All,0.2,13,484,COLAB,0.3634590377113134
0,16,Lattice,All,0.2,13,484,COLAB,0.35679903730445245
0,17,Lattice,All,0.2,13,484,COLAB,0.3614540466392318
0,18,Lattice,All,0.2,13,484,COLAB,0.34110592938041306
0,19,Lattice,All,0.2,13,484,COLAB,0.34714673913043476
0,20,Lattice,All,0.2,13,484,COLAB,0.34516765285996054
0,21,Lattice,All,0.2,13,484,COLAB,0.38639652677279307
0,22,Lattice,All,0.2,13,484,COLAB,0.4191002367797948
0,23,Lattice,All,0.2,13,484,COLAB,0.4283755997258396
0,24,Lattice,All,0.2,13,484,COLAB,0.3845697329376855
0,25,Lattice,All,0.2,13,484,COLAB,0.3626666666666667
0,26,Lattice,All,0.2,13,484,COLAB,0.40096286107290235
0,27,Lattice,All,0.2,13,484,COLAB,0.43519781718963163
0,28,Lattice,All,0.2,13,484,COLAB,0.3390293916609706
0,29,Lattice,All,0.2,13,484,COLAB,0.366732154551408
0,30,Lattice,All,0.2,13,484,COLAB,0.35442127965492454
0,31,Lattice,All,0.2,13,484,COLAB,0.4020618556701031
0,32,Lattice,All,0.2,13,484,COLAB,0.3851540616246499
0,33,Lattice,All,0.2,13,484,COLAB,0.36609955891619406
0,34,Lattice,All,0.2,13,484,COLAB,0.35006605019815057
0,35,Lattice,All,0.2,13,484,COLAB,0.3787289234760052
0,36,Lattice,All,0.2,13,484,COLAB,0.3430711610486891
0,37,Lattice,All,0.2,13,484,COLAB,0.3657437218287186
0,38,Lattice,All,0.2,13,484,COLAB,0.33443489755452743
0,39,Lattice,All,0.2,13,484,COLAB,0.38164251207729466
0,40,Lattice,All,0.2,13,484,COLAB,0.35453315290933696
0,41,Lattice,All,0.2,13,484,COLAB,0.3761755485893417
0,42,Lattice,All,0.2,13,484,COLAB,0.35150737652341246
0,43,Lattice,All,0.2,13,484,COLAB,0.3852040816326531
0,44,Lattice,All,0.2,13,484,COLAB,0.3624661246612466
0,45,Lattice,All,0.2,13,484,COLAB,0.42492917847025496
0,46,Lattice,All,0.2,13,484,COLAB,0.3905683192261185
0,47,Lattice,All,0.2,13,484,COLAB,0.37299771167048057
0,48,Lattice,All,0.2,13,484,COLAB,0.4010856453558504
0,49,Lattice,All,0.2,13,484,COLAB,0.4141975308641975
0,50,Lattice,All,0.2,13,484,COLAB,0.40476190476190477
1,1,Lattice,All,0.2,13,484,COLAB,0.9074733096085409
1,2,Lattice,All,0.2,13,484,COLAB,0.8703703703703703
1,3,Lattice,All,0.2,13,484,COLAB,0.9028776978417267
1,4,Lattice,All,0.2,13,484,COLAB,0.8725663716814159
1,5,Lattice,All,0.2,13,484,COLAB,0.897887323943662
1,6,Lattice,All,0.2,13,484,COLAB,0.9213051823416507
1,7,Lattice,All,0.2,13,484,COLAB,0.86
1,8,Lattice,All,0.2,13,484,COLAB,0.8758620689655172
1,9,Lattice,All,0.2,13,484,COLAB,0.8756567425569177
1,10,Lattice,All,0.2,13,484,COLAB,0.8734402852049911
1,11,Lattice,All,0.2,13,484,COLAB,0.8745173745173745
1,12,Lattice,All,0.2,13,484,COLAB,0.8904109589041096
1,13,Lattice,All,0.2,13,484,COLAB,0.8737864077669902
1,14,Lattice,All,0.2,13,484,COLAB,0.8935108153078203
1,15,Lattice,All,0.2,13,484,COLAB,0.8785357737104825
1,16,Lattice,All,0.2,13,484,COLAB,0.8706070287539937
1,17,Lattice,All,0.2,13,484,COLAB,0.8907721280602636
1,18,Lattice,All,0.2,13,484,COLAB,0.8709677419354839
1,19,Lattice,All,0.2,13,484,COLAB,0.8940754039497307
1,20,Lattice,All,0.2,13,484,COLAB,0.8622448979591837
1,21,Lattice,All,0.2,13,484,COLAB,0.9123102866779089
1,22,Lattice,All,0.2,13,484,COLAB,0.9051546391752577
1,23,Lattice,All,0.2,13,484,COLAB,0.8868243243243243
1,24,Lattice,All,0.2,13,484,COLAB,0.8630573248407644
1,25,Lattice,All,0.2,13,484,COLAB,0.8752
1,26,Lattice,All,0.2,13,484,COLAB,0.8998302207130731
1,27,Lattice,All,0.2,13,484,COLAB,0.9094017094017094
1,28,Lattice,All,0.2,13,484,COLAB,0.8725314183123878
1,29,Lattice,All,0.2,13,484,COLAB,0.8592321755027422
1,30,Lattice,All,0.2,13,484,COLAB,0.8672897196261682
1,31,Lattice,All,0.2,13,484,COLAB,0.8856088560885609
1,32,Lattice,All,0.2,13,484,COLAB,0.8754578754578755
1,33,Lattice,All,0.2,13,484,COLAB,0.8846815834767642
1,34,Lattice,All,0.2,13,484,COLAB,0.8758620689655172
1,35,Lattice,All,0.2,13,484,COLAB,0.8584474885844748
1,36,Lattice,All,0.2,13,484,COLAB,0.8907721280602636
1,37,Lattice,All,0.2,13,484,COLAB,0.8856655290102389
1,38,Lattice,All,0.2,13,484,COLAB,0.8591065292096219
1,39,Lattice,All,0.2,13,484,COLAB,0.8837638376383764
1,40,Lattice,All,0.2,13,484,COLAB,0.8603773584905661
1,41,Lattice,All,0.2,13,484,COLAB,0.875605815831987
1,42,Lattice,All,0.2,13,484,COLAB,0.9018867924528302
1,43,Lattice,All,0.2,13,484,COLAB,0.916095890410959
1,44,Lattice,All,0.2,13,484,COLAB,0.8745387453874539
1,45,Lattice,All,0.2,13,484,COLAB,0.8792792792792793
1,46,Lattice,All,0.2,13,484,COLAB,0.9144385026737968
1,47,Lattice,All,0.2,13,484,COLAB,0.874820143884892
1,48,Lattice,All,0.2,13,484,COLAB,0.8858381502890174
1,49,Lattice,All,0.2,13,484,COLAB,0.8695652173913043
1,50,Lattice,All,0.2,13,484,COLAB,0.8832116788321168
0,1,Lattice,All,0.2,13,484,NOLAB,0.3067193675889328
0,2,Lattice,All,0.2,13,484,NOLAB,0.33346823148522864
0,3,Lattice,All,0.2,13,484,NOLAB,0.3460291734197731
0,4,Lattice,All,0.2,13,484,NOLAB,0.3556989247311828
0,5,Lattice,All,0.2,13,484,NOLAB,0.3343170320404722
0,6,Lattice,All,0.2,13,484,NOLAB,0.35723014256619146
0,7,Lattice,All,0.2,13,484,NOLAB,0.2975172975172975
0,8,Lattice,All,0.2,13,484,NOLAB,0.352112676056338
0,9,Lattice,All,0.2,13,484,NOLAB,0.380612673101133
0,10,Lattice,All,0.2,13,484,NOLAB,0.35714285714285715
0,11,Lattice,All,0.2,13,484,NOLAB,0.39875111507582517
0,12,Lattice,All,0.2,13,484,NOLAB,0.3373048479868529
0,13,Lattice,All,0.2,13,484,NOLAB,0.36622073578595316
0,14,Lattice,All,0.2,13,484,NOLAB,0.3759183673469388
0,15,Lattice,All,0.2,13,484,NOLAB,0.37843378433784336
0,16,Lattice,All,0.2,13,484,NOLAB,0.3520628683693517
0,17,Lattice,All,0.2,13,484,NOLAB,0.33648393194706994
0,18,Lattice,All,0.2,13,484,NOLAB,0.3201370384468976
0,19,Lattice,All,0.2,13,484,NOLAB,0.36568096626405666
0,20,Lattice,All,0.2,13,484,NOLAB,0.33319397993311034
0,21,Lattice,All,0.2,13,484,NOLAB,0.3099510603588907
0,22,Lattice,All,0.2,13,484,NOLAB,0.3596597812879708
0,23,Lattice,All,0.2,13,484,NOLAB,0.39523260284505957
0,24,Lattice,All,0.2,13,484,NOLAB,0.35983772819472615
0,25,Lattice,All,0.2,13,484,NOLAB,0.3833400727860898
0,26,Lattice,All,0.2,13,484,NOLAB,0.36400817995910023
0,27,Lattice,All,0.2,13,484,NOLAB,0.36626402070750647
0,28,Lattice,All,0.2,13,484,NOLAB,0.3340048348106366
0,29,Lattice,All,0.2,13,484,NOLAB,0.36598964555953806
0,30,Lattice,All,0.2,13,484,NOLAB,0.36393577603952243
0,31,Lattice,All,0.2,13,484,NOLAB,0.358570820927265
0,32,Lattice,All,0.2,13,484,NOLAB,0.3376995497339337
0,33,Lattice,All,0.2,13,484,NOLAB,0.373109243697479
0,34,Lattice,All,0.2,13,484,NOLAB,0.352112676056338
0,35,Lattice,All,0.2,13,484,NOLAB,0.33261894556365196
0,36,Lattice,All,0.2,13,484,NOLAB,0.32439228834870076
0,37,Lattice,All,0.2,13,484,NOLAB,0.41279317697228146
0,38,Lattice,All,0.2,13,484,NOLAB,0.3487986743993372
0,39,Lattice,All,0.2,13,484,NOLAB,0.35711216158143533
0,40,Lattice,All,0.2,13,484,NOLAB,0.36685129953131657
0,41,Lattice,All,0.2,13,484,NOLAB,0.3640570767450829
0,42,Lattice,All,0.2,13,484,NOLAB,0.3665158371040724
0,43,Lattice,All,0.2,13,484,NOLAB,0.36789587852494576
0,44,Lattice,All,0.2,13,484,NOLAB,0.343614248479583
0,45,Lattice,All,0.2,13,484,NOLAB,0.38790186125211507
0,46,Lattice,All,0.2,13,484,NOLAB,0.35968543046357615
0,47,Lattice,All,0.2,13,484,NOLAB,0.386547811993517
0,48,Lattice,All,0.2,13,484,NOLAB,0.3261840929401251
0,49,Lattice,All,0.2,13,484,NOLAB,0.35858585858585856
0,50,Lattice,All,0.2,13,484,NOLAB,0.3784212614042047
1,1,Lattice,All,0.2,13,484,NOLAB,0.8625866050808314
1,2,Lattice,All,0.2,13,484,NOLAB,0.8912529550827423
1,3,Lattice,All,0.2,13,484,NOLAB,0.8891454965357968
1,4,Lattice,All,0.2,13,484,NOLAB,0.8538283062645011
1,5,Lattice,All,0.2,13,484,NOLAB,0.894431554524362
1,6,Lattice,All,0.2,13,484,NOLAB,0.9059633027522935
1,7,Lattice,All,0.2,13,484,NOLAB,0.9014778325123153
1,8,Lattice,All,0.2,13,484,NOLAB,0.911731843575419
1,9,Lattice,All,0.2,13,484,NOLAB,0.8783638320775027
1,10,Lattice,All,0.2,13,484,NOLAB,0.8634886240520043
1,11,Lattice,All,0.2,13,484,NOLAB,0.9047619047619048
1,12,Lattice,All,0.2,13,484,NOLAB,0.8929804372842347
1,13,Lattice,All,0.2,13,484,NOLAB,0.8881431767337807
1,14,Lattice,All,0.2,13,484,NOLAB,0.9112814895947426
1,15,Lattice,All,0.2,13,484,NOLAB,0.8824175824175824
1,16,Lattice,All,0.2,13,484,NOLAB,0.8802197802197802
1,17,Lattice,All,0.2,13,484,NOLAB,0.8817567567567568
1,18,Lattice,All,0.2,13,484,NOLAB,0.8574380165289256
1,19,Lattice,All,0.2,13,484,NOLAB,0.8745980707395499
1,20,Lattice,All,0.2,13,484,NOLAB,0.8938826466916354
1,21,Lattice,All,0.2,13,484,NOLAB,0.8870588235294118
1,22,Lattice,All,0.2,13,484,NOLAB,0.8784722222222222
1,23,Lattice,All,0.2,13,484,NOLAB,0.877720207253886
1,24,Lattice,All,0.2,13,484,NOLAB,0.896551724137931
1,25,Lattice,All,0.2,13,484,NOLAB,0.8945054945054945
1,26,Lattice,All,0.2,13,484,NOLAB,0.8660714285714286
1,27,Lattice,All,0.2,13,484,NOLAB,0.8663594470046083
1,28,Lattice,All,0.2,13,484,NOLAB,0.8706800445930881
1,29,Lattice,All,0.2,13,484,NOLAB,0.8947927736450585
1,30,Lattice,All,0.2,13,484,NOLAB,0.8800448430493274
1,31,Lattice,All,0.2,13,484,NOLAB,0.8836662749706228
1,32,Lattice,All,0.2,13,484,NOLAB,0.9107358262967431
1,33,Lattice,All,0.2,13,484,NOLAB,0.8767123287671232
1,34,Lattice,All,0.2,13,484,NOLAB,0.911731843575419
1,35,Lattice,All,0.2,13,484,NOLAB,0.8603351955307262
1,36,Lattice,All,0.2,13,484,NOLAB,0.8803611738148984
1,37,Lattice,All,0.2,13,484,NOLAB,0.8856502242152466
1,38,Lattice,All,0.2,13,484,NOLAB,0.859375
1,39,Lattice,All,0.2,13,484,NOLAB,0.8769230769230769
1,40,Lattice,All,0.2,13,484,NOLAB,0.8867724867724868
1,41,Lattice,All,0.2,13,484,NOLAB,0.8953252032520326
1,42,Lattice,All,0.2,13,484,NOLAB,0.90625
1,43,Lattice,All,0.2,13,484,NOLAB,0.89179548156956
1,44,Lattice,All,0.2,13,484,NOLAB,0.8840749414519906
1,45,Lattice,All,0.2,13,484,NOLAB,0.8928176795580111
1,46,Lattice,All,0.2,13,484,NOLAB,0.9003285870755751
1,47,Lattice,All,0.2,13,484,NOLAB,0.8843398157625384
1,48,Lattice,All,0.2,13,484,NOLAB,0.8934426229508197
1,49,Lattice,All,0.2,13,484,NOLAB,0.8730904817861339
1,50,Lattice,All,0.2,13,484,NOLAB,0.8983451536643026
0,1,Lattice,All,0.2,2,484,COLAB,0.180466038671294
0,2,Lattice,All,0.2,2,484,COLAB,0.19950738916256158
0,3,Lattice,All,0.2,2,484,COLAB,0.1508860759493671
0,4,Lattice,All,0.2,2,484,COLAB,0.17652538425710293
0,5,Lattice,All,0.2,2,484,COLAB,0.193176116407426
0,6,Lattice,All,0.2,2,484,COLAB,0.17230443974630022
0,7,Lattice,All,0.2,2,484,COLAB,0.18093285494618144
0,8,Lattice,All,0.2,2,484,COLAB,0.20362422508345254
0,9,Lattice,All,0.2,2,484,COLAB,0.18873239436619718
0,10,Lattice,All,0.2,2,484,COLAB,0.18634423897581792
0,11,Lattice,All,0.2,2,484,COLAB,0.18140243902439024
0,12,Lattice,All,0.2,2,484,COLAB,0.20292781423523473
0,13,Lattice,All,0.2,2,484,COLAB,0.21542056074766355
0,14,Lattice,All,0.2,2,484,COLAB,0.18214104515474377
0,15,Lattice,All,0.2,2,484,COLAB,0.18706118355065196
0,16,Lattice,All,0.2,2,484,COLAB,0.1882119861317484
0,17,Lattice,All,0.2,2,484,COLAB,0.17635843660629172
0,18,Lattice,All,0.2,2,484,COLAB,0.17341040462427745
0,19,Lattice,All,0.2,2,484,COLAB,0.1847926267281106
0,20,Lattice,All,0.2,2,484,COLAB,0.16259765625
0,21,Lattice,All,0.2,2,484,COLAB,0.2025518341307815
0,22,Lattice,All,0.2,2,484,COLAB,0.17356910190786412
0,23,Lattice,All,0.2,2,484,COLAB,0.20865533230293662
0,24,Lattice,All,0.2,2,484,COLAB,0.1974000962927299
0,25,Lattice,All,0.2,2,484,COLAB,0.20099750623441395
0,26,Lattice,All,0.2,2,484,COLAB,0.1605174892189746
0,27,Lattice,All,0.2,2,484,COLAB,0.18228921337729628
0,28,Lattice,All,0.2,2,484,COLAB,0.18788501026694046
0,29,Lattice,All,0.2,2,484,COLAB,0.17364117364117365
0,30,Lattice,All,0.2,2,484,COLAB,0.17101449275362318
0,31,Lattice,All,0.2,2,484,COLAB,0.1592751549833095
0,32,Lattice,All,0.2,2,484,COLAB,0.17269657501205982
0,33,Lattice,All,0.2,2,484,COLAB,0.19228982814677195
0,34,Lattice,All,0.2,2,484,COLAB,0.20362422508345254
0,35,Lattice,All,0.2,2,484,COLAB,0.177319587628866
0,36,Lattice,All,0.2,2,484,COLAB,0.17217217217217218
0,37,Lattice,All,0.2,2,484,COLAB,0.2058379466532461
